Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in thousands,Metric tons in thousands Footnote,Metric tons in thousands Missing value
2022,446,"China, Macao SAR",23,"Dry cargo discharged",3590.905,,
2022,446,"China, Macao SAR",20,"Total goods discharged",3796.69,,
2022,446,"China, Macao SAR",30,"Freight loaded and discharged",3863.219,,
2022,158,"China, Taiwan Province of",11,"Crude oil loaded",0.002,"Majority reported mirror data",
2022,158,"China, Taiwan Province of",12,"Other tanker trade loaded",15076.302,"Majority reported mirror data",
2022,158,"China, Taiwan Province of",13,"Dry cargo loaded",46902.019,"Majority reported mirror data",
2022,158,"China, Taiwan Province of",10,"Total goods loaded",61978.322,"Majority reported mirror data",
2022,158,"China, Taiwan Province of",21,"Crude oil discharged",47418.818,,
2022,158,"China, Taiwan Province of",22,"Other tanker trade discharged",51301.014,,
2022,158,"China, Taiwan Province of",23,"Dry cargo discharged",168088.951,,
2022,158,"China, Taiwan Province of",20,"Total goods discharged",266808.784,,
2022,158,"China, Taiwan Province of",30,"Freight loaded and discharged",328787.106,,
2022,162,"Christmas Island",12,"Other tanker trade loaded",0.012,"Majority reported mirror data",
2022,162,"Christmas Island",13,"Dry cargo loaded",49.862,"Majority reported mirror data",
2022,162,"Christmas Island",10,"Total goods loaded",49.874,"Majority reported mirror data",
2022,162,"Christmas Island",22,"Other tanker trade discharged",25.887,"All reported mirror data",
2022,162,"Christmas Island",23,"Dry cargo discharged",3.997,"All reported mirror data",
2022,162,"Christmas Island",20,"Total goods discharged",29.884,"All reported mirror data",
2022,162,"Christmas Island",30,"Freight loaded and discharged",79.757,,
2022,166,"Cocos (Keeling) Islands",12,"Other tanker trade loaded",0.023,"Majority reported mirror data",
2022,166,"Cocos (Keeling) Islands",13,"Dry cargo loaded",0.781,"Majority reported mirror data",
2022,166,"Cocos (Keeling) Islands",10,"Total goods loaded",0.803,"Majority reported mirror data",
2022,166,"Cocos (Keeling) Islands",22,"Other tanker trade discharged",0.301,"All reported mirror data",
2022,166,"Cocos (Keeling) Islands",23,"Dry cargo discharged",2.058,"All reported mirror data",
2022,166,"Cocos (Keeling) Islands",20,"Total goods discharged",2.358,"All reported mirror data",
2022,166,"Cocos (Keeling) Islands",30,"Freight loaded and discharged",3.162,,
2022,170,"Colombia",11,"Crude oil loaded",27319,"Majority reported mirror data",
2022,170,"Colombia",12,"Other tanker trade loaded",3347.286,"Majority reported mirror data",
2022,170,"Colombia",13,"Dry cargo loaded",66337.963,"Majority reported mirror data",
2022,170,"Colombia",10,"Total goods loaded",97004.25,"Majority reported mirror data",
2022,170,"Colombia",21,"Crude oil discharged",420.762,,
2022,170,"Colombia",22,"Other tanker trade discharged",7111.832,,
2022,170,"Colombia",23,"Dry cargo discharged",26487.32,,
2022,170,"Colombia",20,"Total goods discharged",34019.914,,
2022,170,"Colombia",30,"Freight loaded and discharged",131024.164,,
2022,174,"Comoros",12,"Other tanker trade loaded",0.002,"Majority reported mirror data",
2022,174,"Comoros",13,"Dry cargo loaded",50.097,"Majority reported mirror data",
2022,174,"Comoros",10,"Total goods loaded",50.099,"Majority reported mirror data",
2022,174,"Comoros",21,"Crude oil discharged",0.003,,
2022,174,"Comoros",22,"Other tanker trade discharged",11.709,,
2022,174,"Comoros",23,"Dry cargo discharged",450.699,,
2022,174,"Comoros",20,"Total goods discharged",462.411,,
2022,174,"Comoros",30,"Freight loaded and discharged",512.51,,
2022,178,"Congo",11,"Crude oil loaded",12373.602,"Majority reported mirror data",
2022,178,"Congo",12,"Other tanker trade loaded",144.02,"Majority reported mirror data",
2022,178,"Congo",13,"Dry cargo loaded",1453.206,"Majority reported mirror data",
2022,178,"Congo",10,"Total goods loaded",13970.828,"Majority reported mirror data",
2022,178,"Congo",22,"Other tanker trade discharged",103.788,"Majority reported mirror data",
2022,178,"Congo",23,"Dry cargo discharged",1982.96,"Majority reported mirror data",
2022,178,"Congo",20,"Total goods discharged",2086.747,"Majority reported mirror data",
2022,178,"Congo",30,"Freight loaded and discharged",16057.575,,
2022,184,"Cook Islands",12,"Other tanker trade loaded",0.098,"Majority estimated",
2022,184,"Cook Islands",13,"Dry cargo loaded",3.432,"Majority estimated",
2022,184,"Cook Islands",10,"Total goods loaded",3.53,"Majority estimated",
2022,184,"Cook Islands",22,"Other tanker trade discharged",35.595,"Majority reported mirror data",
2022,184,"Cook Islands",23,"Dry cargo discharged",35.773,"Majority reported mirror data",
2022,184,"Cook Islands",20,"Total goods discharged",71.367,"Majority reported mirror data",
2022,184,"Cook Islands",30,"Freight loaded and discharged",74.897,,
2022,188,"Costa Rica",12,"Other tanker trade loaded",342.857,"Majority reported mirror data",
2022,188,"Costa Rica",13,"Dry cargo loaded",5988.699,"Majority reported mirror data",
2022,188,"Costa Rica",10,"Total goods loaded",6331.556,"Majority reported mirror data",
2022,188,"Costa Rica",21,"Crude oil discharged",0.001,"Majority reported mirror data",
2022,188,"Costa Rica",22,"Other tanker trade discharged",2403.109,"Majority reported mirror data",
2022,188,"Costa Rica",23,"Dry cargo discharged",6747.008,"Majority reported mirror data",
2022,188,"Costa Rica",20,"Total goods discharged",9150.118,"Majority reported mirror data",
2022,188,"Costa Rica",30,"Freight loaded and discharged",15481.674,,
2022,384,"Cote d'Ivoire",11,"Crude oil loaded",946.556,"Majority reported mirror data",
2022,384,"Cote d'Ivoire",12,"Other tanker trade loaded",2034.49,"Majority reported mirror data",
2022,384,"Cote d'Ivoire",13,"Dry cargo loaded",4792.115,"Majority reported mirror data",
2022,384,"Cote d'Ivoire",10,"Total goods loaded",7773.161,"Majority reported mirror data",
2022,384,"Cote d'Ivoire",21,"Crude oil discharged",3138.134,,
2022,384,"Cote d'Ivoire",22,"Other tanker trade discharged",2285.232,,
2022,384,"Cote d'Ivoire",23,"Dry cargo discharged",12428.426,,
2022,384,"Cote d'Ivoire",20,"Total goods discharged",17851.792,,
2022,384,"Cote d'Ivoire",30,"Freight loaded and discharged",25624.954,,
2022,191,"Croatia",11,"Crude oil loaded",484.546,"Majority reported mirror data",
2022,191,"Croatia",12,"Other tanker trade loaded",1292.298,"Majority reported mirror data",
2022,191,"Croatia",13,"Dry cargo loaded",7809.901,"Majority reported mirror data",
2022,191,"Croatia",10,"Total goods loaded",9586.746,"Majority reported mirror data",
2022,191,"Croatia",21,"Crude oil discharged",1462.335,,
2022,191,"Croatia",22,"Other tanker trade discharged",5363.918,,
2022,191,"Croatia",23,"Dry cargo discharged",9617.476,,
2022,191,"Croatia",20,"Total goods discharged",16443.729,,
2022,191,"Croatia",30,"Freight loaded and discharged",26030.475,,
2022,192,"Cuba",11,"Crude oil loaded",10.956,"Majority estimated",
2022,192,"Cuba",12,"Other tanker trade loaded",20.592,"Majority estimated",
2022,192,"Cuba",13,"Dry cargo loaded",764.39,"Majority estimated",
2022,192,"Cuba",10,"Total goods loaded",795.938,"Majority estimated",
2022,192,"Cuba",21,"Crude oil discharged",0.003,"Majority reported mirror data",
2022,192,"Cuba",22,"Other tanker trade discharged",206.906,"Majority reported mirror data",
2022,192,"Cuba",23,"Dry cargo discharged",2060.585,"Majority reported mirror data",
2022,192,"Cuba",20,"Total goods discharged",2267.493,"Majority reported mirror data",
2022,192,"Cuba",30,"Freight loaded and discharged",3063.431,,
2022,531,"Curacao",11,"Crude oil loaded",0.001,"Majority estimated",
2022,531,"Curacao",12,"Other tanker trade loaded",170.102,"Majority estimated",
2022,531,"Curacao",13,"Dry cargo loaded",926.413,"Majority estimated",
2022,531,"Curacao",10,"Total goods loaded",1096.516,"Majority estimated",
2022,531,"Curacao",22,"Other tanker trade discharged",403.989,"Majority reported mirror data",
2022,531,"Curacao",23,"Dry cargo discharged",282.569,"Majority reported mirror data",
2022,531,"Curacao",20,"Total goods discharged",686.559,"Majority reported mirror data",
2022,531,"Curacao",30,"Freight loaded and discharged",1783.074,,
2022,196,"Cyprus",11,"Crude oil loaded",0,"Majority reported mirror data",
2022,196,"Cyprus",12,"Other tanker trade loaded",863.703,"Majority reported mirror data",
2022,196,"Cyprus",13,"Dry cargo loaded",2088.265,"Majority reported mirror data",
2022,196,"Cyprus",10,"Total goods loaded",2951.968,"Majority reported mirror data",
2022,196,"Cyprus",21,"Crude oil discharged",0.001,,
2022,196,"Cyprus",22,"Other tanker trade discharged",2423.557,,
2022,196,"Cyprus",23,"Dry cargo discharged",4115.635,,
2022,196,"Cyprus",20,"Total goods discharged",6539.193,,
2022,196,"Cyprus",30,"Freight loaded and discharged",9491.162,,
2022,203,"Czechia",11,"Crude oil loaded",0.108,"Majority reported mirror data",
2022,203,"Czechia",12,"Other tanker trade loaded",1582.901,"Majority reported mirror data",
2022,203,"Czechia",13,"Dry cargo loaded",30019.128,"Majority reported mirror data",
2022,203,"Czechia",10,"Total goods loaded",31602.137,"Majority reported mirror data",
2022,203,"Czechia",21,"Crude oil discharged",7160.874,"Majority reported mirror data",
2022,203,"Czechia",22,"Other tanker trade discharged",6810.208,"Majority reported mirror data",
2022,203,"Czechia",23,"Dry cargo discharged",29914.658,"Majority reported mirror data",
2022,203,"Czechia",20,"Total goods discharged",43885.74,"Majority reported mirror data",
2022,203,"Czechia",30,"Freight loaded and discharged",75487.876,,
2022,408,"Dem. People's Rep. of Korea",12,"Other tanker trade loaded",101.545,"Majority reported mirror data",
2022,408,"Dem. People's Rep. of Korea",13,"Dry cargo loaded",116.272,"Majority reported mirror data",
2022,408,"Dem. People's Rep. of Korea",10,"Total goods loaded",217.817,"Majority reported mirror data",
2022,408,"Dem. People's Rep. of Korea",21,"Crude oil discharged",408.605,"Majority reported mirror data",
2022,408,"Dem. People's Rep. of Korea",22,"Other tanker trade discharged",118.51,"Majority reported mirror data",
2022,408,"Dem. People's Rep. of Korea",23,"Dry cargo discharged",972.662,"Majority reported mirror data",
2022,408,"Dem. People's Rep. of Korea",20,"Total goods discharged",1499.778,"Majority reported mirror data",
2022,408,"Dem. People's Rep. of Korea",30,"Freight loaded and discharged",1717.594,,
2022,180,"Dem. Rep. of the Congo",11,"Crude oil loaded",1353.94,"Majority reported direct data",
2022,180,"Dem. Rep. of the Congo",12,"Other tanker trade loaded",106.678,"Majority reported direct data",
2022,180,"Dem. Rep. of the Congo",13,"Dry cargo loaded",2559.821,"Majority reported direct data",
2022,180,"Dem. Rep. of the Congo",10,"Total goods loaded",4020.439,"Majority reported direct data",
2022,180,"Dem. Rep. of the Congo",21,"Crude oil discharged",0.531,"Majority reported mirror data",
2022,180,"Dem. Rep. of the Congo",22,"Other tanker trade discharged",1791.607,"Majority reported mirror data",
2022,180,"Dem. Rep. of the Congo",23,"Dry cargo discharged",4669.204,"Majority reported mirror data",
2022,180,"Dem. Rep. of the Congo",20,"Total goods discharged",6461.343,"Majority reported mirror data",
2022,180,"Dem. Rep. of the Congo",30,"Freight loaded and discharged",10481.782,,
2022,208,"Denmark",11,"Crude oil loaded",583.492,"Majority reported mirror data",
2022,208,"Denmark",12,"Other tanker trade loaded",5363.235,"Majority reported mirror data",
2022,208,"Denmark",13,"Dry cargo loaded",19790.857,"Majority reported mirror data",
2022,208,"Denmark",10,"Total goods loaded",25737.584,"Majority reported mirror data",
2022,208,"Denmark",21,"Crude oil discharged",4516.622,"Majority reported mirror data",
2022,208,"Denmark",22,"Other tanker trade discharged",5090.486,"Majority reported mirror data",
2022,208,"Denmark",23,"Dry cargo discharged",26142.588,"Majority reported mirror data",
2022,208,"Denmark",20,"Total goods discharged",35749.697,"Majority reported mirror data",
2022,208,"Denmark",30,"Freight loaded and discharged",61487.281,,
2022,262,"Djibouti",12,"Other tanker trade loaded",206.954,"Majority reported direct data",
2022,262,"Djibouti",13,"Dry cargo loaded",121.424,"Majority reported direct data",
2022,262,"Djibouti",10,"Total goods loaded",328.378,"Majority reported direct data",
2022,262,"Djibouti",22,"Other tanker trade discharged",1279.12,"Majority reported mirror data",
2022,262,"Djibouti",23,"Dry cargo discharged",3598.884,"Majority reported mirror data",
2022,262,"Djibouti",20,"Total goods discharged",4878.004,"Majority reported mirror data",
2022,262,"Djibouti",30,"Freight loaded and discharged",5206.382,,
2022,212,"Dominica",11,"Crude oil loaded",0,"Majority reported mirror data",
2022,212,"Dominica",12,"Other tanker trade loaded",1.004,"Majority reported mirror data",
2022,212,"Dominica",13,"Dry cargo loaded",50.401,"Majority reported mirror data",
2022,212,"Dominica",10,"Total goods loaded",51.406,"Majority reported mirror data",
2022,212,"Dominica",22,"Other tanker trade discharged",41.457,,
2022,212,"Dominica",23,"Dry cargo discharged",120.689,,
2022,212,"Dominica",20,"Total goods discharged",162.146,,
2022,212,"Dominica",30,"Freight loaded and discharged",213.551,,
2022,214,"Dominican Republic",11,"Crude oil loaded",0,"Majority reported mirror data",
2022,214,"Dominican Republic",12,"Other tanker trade loaded",238.323,"Majority reported mirror data",
2022,214,"Dominican Republic",13,"Dry cargo loaded",2989.546,"Majority reported mirror data",
2022,214,"Dominican Republic",10,"Total goods loaded",3227.869,"Majority reported mirror data",
2022,214,"Dominican Republic",21,"Crude oil discharged",1097.532,"Majority reported mirror data",
2022,214,"Dominican Republic",22,"Other tanker trade discharged",4183.92,"Majority reported mirror data",
2022,214,"Dominican Republic",23,"Dry cargo discharged",13482.232,"Majority reported mirror data",
2022,214,"Dominican Republic",20,"Total goods discharged",18763.685,"Majority reported mirror data",
2022,214,"Dominican Republic",30,"Freight loaded and discharged",21991.554,,
2022,218,"Ecuador",11,"Crude oil loaded",17207.108,"Majority reported mirror data",
2022,218,"Ecuador",12,"Other tanker trade loaded",2801.907,"Majority reported mirror data",
2022,218,"Ecuador",13,"Dry cargo loaded",7841.621,"Majority reported mirror data",
2022,218,"Ecuador",10,"Total goods loaded",27850.636,"Majority reported mirror data",
2022,218,"Ecuador",21,"Crude oil discharged",0.001,"Majority reported mirror data",
2022,218,"Ecuador",22,"Other tanker trade discharged",5456.162,"Majority reported mirror data",
2022,218,"Ecuador",23,"Dry cargo discharged",13108.362,"Majority reported mirror data",
2022,218,"Ecuador",20,"Total goods discharged",18564.525,"Majority reported mirror data",
2022,218,"Ecuador",30,"Freight loaded and discharged",46415.161,,
2022,818,"Egypt",11,"Crude oil loaded",4160.466,"Majority reported mirror data",
2022,818,"Egypt",12,"Other tanker trade loaded",17415.274,"Majority reported mirror data",
2022,818,"Egypt",13,"Dry cargo loaded",25210.332,"Majority reported mirror data",
2022,818,"Egypt",10,"Total goods loaded",46786.072,"Majority reported mirror data",
2022,818,"Egypt",21,"Crude oil discharged",6101.753,,
2022,818,"Egypt",22,"Other tanker trade discharged",9558.481,,
2022,818,"Egypt",23,"Dry cargo discharged",42931.178,,
2022,818,"Egypt",20,"Total goods discharged",58591.412,,
2022,818,"Egypt",30,"Freight loaded and discharged",105377.485,,
2022,222,"El Salvador",11,"Crude oil loaded",0,"Majority reported mirror data",
2022,222,"El Salvador",12,"Other tanker trade loaded",126.627,"Majority reported mirror data",
